KP_Tipe	KP_RAD	DESC_RAD	INLIER_RAD	DIST(mm)
harris3D	0.040	0.080	0.020	0.443
harris3D	0.040	0.080	0.040	0.443
harris3D	0.040	0.080	0.060	0.443
harris3D	0.040	0.080	0.080	0.443
harris3D	0.040	0.080	0.100	0.443
harris3D	0.040	0.100	0.020	0.072
harris3D	0.040	0.100	0.040	0.583
harris3D	0.040	0.100	0.060	0.522
harris3D	0.040	0.100	0.080	0.522
harris3D	0.040	0.100	0.100	0.522
harris3D	0.060	0.020	0.020	0.307
harris3D	0.060	0.020	0.040	0.415
harris3D	0.060	0.020	0.060	0.692
harris3D	0.060	0.020	0.080	0.442
harris3D	0.060	0.020	0.100	0.442
harris3D	0.060	0.040	0.020	0.759
harris3D	0.060	0.040	0.040	0.759
harris3D	0.060	0.040	0.060	0.759
harris3D	0.060	0.040	0.080	0.759
harris3D	0.060	0.040	0.100	0.759
harris3D	0.060	0.060	0.020	0.561
harris3D	0.060	0.060	0.040	0.561
harris3D	0.060	0.060	0.060	0.561
harris3D	0.060	0.060	0.080	0.561
harris3D	0.060	0.060	0.100	0.561
harris3D	0.060	0.080	0.020	0.443
harris3D	0.060	0.080	0.040	0.443
harris3D	0.060	0.080	0.060	0.443
harris3D	0.060	0.080	0.080	0.443
harris3D	0.060	0.080	0.100	0.443
harris3D	0.060	0.100	0.020	0.072
harris3D	0.060	0.100	0.040	0.583
harris3D	0.060	0.100	0.060	0.522
harris3D	0.060	0.100	0.080	0.522
harris3D	0.060	0.100	0.100	0.522
harris3D	0.080	0.020	0.020	0.307
harris3D	0.080	0.020	0.040	0.415
harris3D	0.080	0.020	0.060	0.692
harris3D	0.080	0.020	0.080	0.442
harris3D	0.080	0.020	0.100	0.442
harris3D	0.080	0.040	0.020	0.759
harris3D	0.080	0.040	0.040	0.759
harris3D	0.080	0.040	0.060	0.759
harris3D	0.080	0.040	0.080	0.759
harris3D	0.080	0.040	0.100	0.759
harris3D	0.080	0.060	0.020	0.561
harris3D	0.080	0.060	0.040	0.561
harris3D	0.080	0.060	0.060	0.561
harris3D	0.080	0.060	0.080	0.561
harris3D	0.080	0.060	0.100	0.561
harris3D	0.080	0.080	0.020	0.443
harris3D	0.080	0.080	0.040	0.443
harris3D	0.080	0.080	0.060	0.443
